,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
22,10.23303680419922,0.15006212248107598,0.10110113620758057,0.02302458852098062,0.9296868115208051,0.17964325184672755,215,"{'model__max_features': 0.9296868115208051, 'model__max_samples': 0.17964325184672755, 'model__n_estimators': 215}",0.5546154372766056,0.6907941672431684,0.7440926582497406,0.8904340337830048,0.32792412515853797,0.4635362619624121,0.345727220973135,0.7467720293574677,0.7413841235535144,0.22209464631455716,0.5727374703872143,0.21204521716696317,36
23,19.483500123023987,0.3382434301063067,0.10047476291656494,0.012820963055762117,0.5687508340232413,0.9650548219144142,213,"{'model__max_features': 0.5687508340232413, 'model__max_samples': 0.9650548219144142, 'model__n_estimators': 213}",0.5420080638187479,0.6978175804219994,0.73962657096737,0.9016650092240286,0.34300415081286745,0.4465853078519544,0.351497643548945,0.7231527759016615,0.7715259579449772,0.25143500382727724,0.5768318064319828,0.20868222763953623,22
24,2.17037456035614,0.05388796275488146,0.05229976177215576,0.013150980802504035,0.4498095607205338,0.34421412859650635,53,"{'model__max_features': 0.4498095607205338, 'model__max_samples': 0.34421412859650635, 'model__n_estimators': 53}",0.5408253343710365,0.6794289749798226,0.7340615271532341,0.8860427115761558,0.32810338118298166,0.43071889772858296,0.3499311800991583,0.7478571750191364,0.7699365122247738,0.25506056103381514,0.5721966255368698,0.20897724977968074,38
25,19.61829879283905,0.42624607901468003,0.12660021781921388,0.05193743805334376,0.6280760490974634,0.9687297765377242,188,"{'model__max_features': 0.6280760490974634, 'model__max_samples': 0.9687297765377242, 'model__n_estimators': 188}",0.5150241770436987,0.6933893260694107,0.7493090986394558,0.9034431569237864,0.34464177620200626,0.46284536060186793,0.3571149328375418,0.7258462785357288,0.7686775631500743,0.24283758836507718,0.5763129258368649,0.20965910572730306,23
26,0.6140986442565918,0.03888380218936791,0.0693995475769043,0.05084907155534727,0.5884264748424236,0.2268318024772864,15,"{'model__max_features': 0.5884264748424236, 'model__max_samples': 0.2268318024772864, 'model__n_estimators': 15}",0.5965334226911103,0.658785707079442,0.7221090236942235,0.8209169260924709,0.35901738873515504,0.466429580306699,0.3406936397440332,0.7148210185060111,0.7499374127605926,0.30175424377504617,0.5730998363384784,0.18102916337628103,33
27,0.1403484582901001,0.04239962179121614,0.018400406837463378,0.002538131668690257,0.24874024515670226,0.11407276606707455,9,"{'model__max_features': 0.24874024515670226, 'model__max_samples': 0.11407276606707455, 'model__n_estimators': 9}",0.5478352357892309,0.6718840078404242,0.7064705119335871,0.7793664605672778,0.3887874005534417,0.4502623083131558,0.28909672979361234,0.6901445359989193,0.6540492593092891,0.31143500382727723,0.5489331453926216,0.16832368598076103,49
28,27.63692126274109,0.4519518494661068,0.18284995555877687,0.023517792920528486,0.7950202923669917,0.2788441133807552,472,"{'model__max_features': 0.7950202923669917, 'model__max_samples': 0.2788441133807552, 'model__n_estimators': 472}",0.5704962599446558,0.6826483771474692,0.7405678902917099,0.8975412198777816,0.33115163438256656,0.4679897382681887,0.3545990430070333,0.7407645549101716,0.763122157683822,0.23480841100454772,0.5783689286517946,0.21000678066750864,16
29,4.295208883285523,0.0885872112700753,0.22545146942138672,0.10894711907001094,0.11267184044357602,0.27895816367992465,392,"{'model__max_features': 0.11267184044357602, 'model__max_samples': 0.27895816367992465, 'model__n_estimators': 392}",0.6207419938314309,0.7414677735500981,0.6807342110573044,0.8367310907413813,0.36598495330335523,0.3944497290441601,0.24843173498212848,0.7983835382052321,0.7275798099869423,0.2570327344770138,0.5671537569179047,0.21589062251044333,44
30,29.80740737915039,0.5253492686634319,0.19025135040283203,0.06747122567478801,0.7561064512368886,0.7941433120173511,261,"{'model__max_features': 0.7561064512368886, 'model__max_samples': 0.7941433120173511, 'model__n_estimators': 261}",0.5605371915715438,0.690559062608094,0.7394725368961144,0.899138309985011,0.33171462440908567,0.463471405511357,0.3515606984319151,0.7200027016074564,0.7646926921518303,0.24098428564996172,0.5762133508822369,0.20875639587331035,25
31,3.716485023498535,0.06889401260614156,0.05290701389312744,0.042288083246515146,0.9336707906620141,0.6859693229517501,28,"{'model__max_features': 0.9336707906620141, 'model__max_samples': 0.6859693229517501, 'model__n_estimators': 28}",0.5838539865098582,0.6368606234866828,0.7103150582266805,0.8753693214573967,0.3425771791767554,0.4681518793958262,0.3521381010031131,0.7128326354180737,0.7434418478995003,0.23017335314512136,0.5655713985719009,0.19822418148497706,45
32,50.5379807472229,0.8666412098407766,0.20785191059112548,0.027871869159955924,0.8767930832880342,0.6609683141448022,418,"{'model__max_features': 0.8767930832880342, 'model__max_samples': 0.6609683141448022, 'model__n_estimators': 418}",0.5571799694454053,0.6883836691456243,0.7342984333563934,0.8987212469733658,0.33405576213536264,0.4757112590799032,0.3674487273723049,0.7184060516007025,0.7628096717546939,0.22565176279886534,0.5762666553662621,0.2078943655442371,24
33,1.4746599435806274,0.26028546672683006,0.17272942066192626,0.20761625422899202,0.1858691048413702,0.4337364269784397,62,"{'model__max_features': 0.1858691048413702, 'model__max_samples': 0.4337364269784397, 'model__n_estimators': 62}",0.5439276346131673,0.711598675487144,0.7217775351666091,0.8762385780583419,0.357630181309812,0.4160253084284561,0.2923629727314655,0.7609680760052232,0.7440830294024945,0.24875230762303568,0.5673364298825749,0.2129184692396354,43
34,21.561286568641663,0.30895569149668756,0.21291117668151854,0.09747773519826744,0.3926649898240724,0.7566455605042577,360,"{'model__max_features': 0.3926649898240724, 'model__max_samples': 0.7566455605042577, 'model__n_estimators': 360}",0.5418585336677044,0.701815260002306,0.7531131096506398,0.901155165456013,0.34442108411161076,0.44020685604750376,0.3361951242361351,0.7439911747489757,0.7841190508352469,0.2545463550812733,0.5801421713837408,0.21409354249537713,7
35,9.876559448242187,0.1425527556367077,0.15556414127349855,0.054673710723498414,0.3472496136910578,0.6051190832629311,227,"{'model__max_features': 0.3472496136910578, 'model__max_samples': 0.6051190832629311, 'model__n_estimators': 227}",0.5309806655713133,0.697413128386948,0.7570936743341404,0.9008957396517929,0.34916281131096505,0.4371081589415427,0.325771251297129,0.7619568643342791,0.7796983205006979,0.26831284614345535,0.5808393460472263,0.21424067826202506,4
36,7.693262267112732,0.10948138760124987,0.13031344413757323,0.026364196784355406,0.20763482134447153,0.7419203085006955,257,"{'model__max_features': 0.20763482134447153, 'model__max_samples': 0.7419203085006955, 'model__n_estimators': 257}",0.5525030986971059,0.7101835437564856,0.7350695044967138,0.8816306713363311,0.3459974561858642,0.40990898478035287,0.29293497059840884,0.7751344049709576,0.7667810347156558,0.2603250934305912,0.5730468762968467,0.21760034475337134,34
37,23.45386710166931,0.3689406228162158,0.18643701076507568,0.0558153871447747,0.7495565690483859,0.31238642777406017,398,"{'model__max_features': 0.7495565690483859, 'model__max_samples': 0.31238642777406017, 'model__n_estimators': 398}",0.5521941297705524,0.6911616871324802,0.7464364983281448,0.8985564034936008,0.336144680329759,0.47098124207310044,0.3577698028363888,0.7433779098563645,0.7670475933180242,0.23875185735512627,0.580242180449354,0.21004166164611734,6
38,1.042646551132202,0.029814915688012963,0.07898807525634766,0.07940580646156135,0.5444160367279517,0.5704595464437947,15,"{'model__max_features': 0.5444160367279517, 'model__max_samples': 0.5704595464437947, 'model__n_estimators': 15}",0.5679047042545832,0.6440569872016603,0.7309304018217457,0.8724444756716245,0.3639176539259772,0.4865413856220454,0.3546738080825551,0.6918924760232339,0.7403277950380476,0.29230762303570623,0.574499731067718,0.18423914872149977,31
39,4.182516980171203,0.09465598827541084,0.11315052509307862,0.0461316382347104,0.19980173873064822,0.49540285167919307,179,"{'model__max_features': 0.19980173873064822, 'model__max_samples': 0.49540285167919307, 'model__n_estimators': 179}",0.567148946442984,0.714722594546293,0.7215172085783466,0.8757827813328721,0.35077701631500063,0.41438407990314774,0.29364658999192894,0.7732378765365392,0.752500337700932,0.24803097843216712,0.5711748409780212,0.21548128136249245,40
40,1.013238215446472,0.01760608656793029,0.040549302101135255,0.00663997072328952,0.12828626711806082,0.6727693701374023,52,"{'model__max_features': 0.12828626711806082, 'model__max_samples': 0.6727693701374023, 'model__n_estimators': 52}",0.6083345944309927,0.6945585437564856,0.6941090525193128,0.814211489680618,0.37107978784734236,0.42989828346592873,0.25703422258734004,0.7904480165698592,0.7057003917330813,0.27058129587104324,0.5635955678462004,0.20135176119631767,47
41,42.716353464126584,0.671539173722701,0.22664415836334229,0.02815074715842705,0.6069480147787453,0.7259644777835147,485,"{'model__max_features': 0.6069480147787453, 'model__max_samples': 0.7259644777835147, 'model__n_estimators': 485}",0.5480144918136747,0.6977130894730774,0.7419758157500288,0.9027144226334602,0.3378931021561167,0.4580703043929436,0.3486151346131673,0.7374577873834931,0.7752739880228736,0.24519519113872754,0.5792923327377564,0.2114937118517771,13
42,6.209239935874939,0.08248931569399241,0.14255242347717284,0.07858549735951653,0.32436300623398745,0.4693446307320668,171,"{'model__max_features': 0.32436300623398745, 'model__max_samples': 0.4693446307320668, 'model__n_estimators': 171}",0.5579141084399861,0.7080009440216765,0.7434549031476997,0.8982231133979015,0.33423501815980633,0.4212363441139168,0.32457501008878126,0.7558746454140213,0.7710810932504839,0.25768112026655865,0.5772276300300831,0.21609262104891913,20
43,14.793284225463868,0.2145931946616539,0.1563498020172119,0.04188560019232346,0.28275510226129247,0.9485682135021829,327,"{'model__max_features': 0.28275510226129247, 'model__max_samples': 0.9485682135021829, 'model__n_estimators': 327}",0.5282602977631731,0.7166583794534763,0.7525158898305087,0.8981942883085439,0.3444580162573504,0.42379096765824975,0.3166931497175141,0.7585429330451618,0.7829258408753208,0.2592885767031384,0.5781328339612437,0.21850653580456394,18
44,1.8409895420074462,0.03131242480607124,0.04815061092376709,0.013293716136455368,0.3607763076223912,0.24509915852860398,66,"{'model__max_features': 0.3607763076223912, 'model__max_samples': 0.24509915852860398, 'model__n_estimators': 66}",0.5258804263230716,0.7225837368845843,0.7596194727891157,0.8866561455090511,0.33585012394788427,0.41623429032629994,0.31768130981206044,0.7577540636678824,0.7615561258949075,0.27356116889549287,0.5757376864050351,0.21519337344882508,28
45,8.124600791931153,0.15822748608241524,0.11813700199127197,0.09837365253971661,0.661918643320414,0.36607031725394257,134,"{'model__max_features': 0.661918643320414, 'model__max_samples': 0.36607031725394257, 'model__n_estimators': 134}",0.5471749610861294,0.681963781275222,0.7523384353741496,0.8986221607286983,0.3413944497290441,0.46841490833621585,0.3433959918713248,0.7455878247557296,0.7729668152550767,0.24927371786212793,0.5801133046273719,0.21026061834421642,8
46,14.068432760238647,0.18271832377588687,0.18024942874908448,0.10111852766249373,0.5108811134346193,0.2965963934951502,340,"{'model__max_features': 0.5108811134346193, 'model__max_samples': 0.2965963934951502, 'model__n_estimators': 340}",0.5691405799607978,0.6895961244667358,0.7456167848495331,0.8994580883200738,0.3388146042315231,0.4611942234520927,0.3486241424535916,0.7549155747669865,0.7636624791751091,0.25355576568057997,0.5824578367357024,0.2093476570937024,2
47,38.58372898101807,0.6675373770693964,0.17040956020355225,0.03884370482843768,0.90330309864098,0.5854080177240857,348,"{'model__max_features': 0.90330309864098, 'model__max_samples': 0.5854080177240857, 'model__n_estimators': 348}",0.5542569252277182,0.6809350858987664,0.7282649818401937,0.898416781967024,0.3362473697105961,0.4833093724778047,0.3626520523463623,0.7172740780764556,0.7653104597235355,0.22687108829753705,0.5753538195565994,0.2068562784309547,29
48,24.5559180021286,0.8883212217365591,0.12710049152374267,0.02562211599523511,0.42066805426927745,0.9161455973911786,385,"{'model__max_features': 0.42066805426927745, 'model__max_samples': 0.9161455973911786, 'model__n_estimators': 385}",0.5288863426726623,0.7080612965525194,0.7498964098351205,0.9012164187708982,0.34646946702409775,0.44428110227141704,0.3358582310042661,0.7473420685307758,0.7812805619343509,0.2532765995767482,0.5796568498172856,0.21421546330281818,10
49,4.302573108673096,0.09591339922713384,0.09094982147216797,0.09194431804430403,0.30514164628774754,0.48439700976363065,116,"{'model__max_features': 0.30514164628774754, 'model__max_samples': 0.48439700976363065, 'model__n_estimators': 116}",0.5441393188631385,0.6904545716591721,0.7500441384180792,0.8964026288481495,0.3502671725469849,0.4311656866136284,0.3305472082900957,0.7625296051150435,0.7750686658561844,0.2553559367823855,0.5785974932992862,0.2136376119088922,14
