,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
23,0.20409953594207764,0.003820092052607442,0.024050688743591307,0.012452749824166921,28,7,45,"{'model__max_depth': 28, 'model__min_samples_leaf': 7, 'model__min_samples_split': 45}",0.5650294015911449,0.642309466159345,0.6637868600830162,0.7330589545140089,0.34857820246742766,0.47827669203274525,0.4021235083016257,0.6563159079652393,0.6674762483677787,0.3223729118825701,0.5479328153364902,0.14130197485233306,11
24,0.20590133666992189,0.006111295099728305,0.018299174308776856,0.0038293529599557185,29,8,48,"{'model__max_depth': 29, 'model__min_samples_leaf': 8, 'model__min_samples_split': 48}",0.5787978856796956,0.6451532413812983,0.662662681598063,0.7360981998731696,0.35595652455897614,0.4689094387755103,0.40764711604980974,0.6570534468008467,0.6648944121752443,0.28164077626187584,0.545881372315449,0.14771932130973428,14
25,0.06529908180236817,0.0032343934876782696,0.018201160430908202,0.0018873199385298965,3,14,18,"{'model__max_depth': 3, 'model__min_samples_leaf': 14, 'model__min_samples_split': 18}",0.5438780914908337,0.583064899688689,0.5136009382566586,0.7364513072178024,0.4762616381298282,0.6488878920212152,0.37657366972212614,0.5621567832860552,0.5397532531856455,0.21693637714440095,0.5197564850143255,0.1358492025484647,42
26,0.07629897594451904,0.0032487553315074247,0.019701480865478516,0.0018051078585447345,4,50,41,"{'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__min_samples_split': 41}",0.5684649919289749,0.5892262625389139,0.5860284791882855,0.7397905136630923,0.34724053816441824,0.6327494451170298,0.3322109564164649,0.6142806970147237,0.585024989868972,0.17648700977081364,0.5171503883671689,0.16391120323961456,46
27,0.08040051460266114,0.003726432861284517,0.021650052070617674,0.005675318902218312,4,2,7,"{'model__max_depth': 4, 'model__min_samples_leaf': 2, 'model__min_samples_split': 7}",0.5743056756600946,0.5892262625389139,0.5860284791882855,0.7572423037011414,0.33370355557477227,0.6327494451170298,0.3276836158192091,0.6142806970147237,0.585024989868972,0.18754198748255213,0.5187787011965695,0.16625882240766146,45
28,0.16210029125213624,0.005535377345235984,0.019250011444091795,0.003536396493086624,22,42,5,"{'model__max_depth': 22, 'model__min_samples_leaf': 42, 'model__min_samples_split': 5}",0.6816692248933471,0.6812134281678772,0.6833897224143894,0.736845850628387,0.36507786377262774,0.47355298051423966,0.3109209255736193,0.6892710162546716,0.639626277635193,0.26308253410779414,0.5524649823962146,0.1715072132609469,5
29,0.1767482042312622,0.007937601278875807,0.016800832748413087,0.0015685113866353603,22,29,19,"{'model__max_depth': 22, 'model__min_samples_leaf': 29, 'model__min_samples_split': 19}",0.5883624106422229,0.6691942666897266,0.706211086129367,0.7602716404358354,0.35904351147238556,0.43421484059725585,0.31771644038971525,0.6738259264262236,0.6478706830564186,0.2882218920257553,0.5444932697864906,0.16770727991729892,16
30,0.15879991054534912,0.004422193821487402,0.018450164794921876,0.001794579645161701,26,44,35,"{'model__max_depth': 26, 'model__min_samples_leaf': 44, 'model__min_samples_split': 35}",0.5755865905684308,0.6768860616280411,0.6876324152542372,0.7166601810215611,0.3608108497636343,0.47690299636803885,0.311274032918252,0.6886622540411544,0.6553460308883786,0.24815435183934437,0.5397915764291074,0.16792632935329063,23
31,0.1506504774093628,0.005757800382061218,0.01970055103302002,0.004301979453076907,10,36,15,"{'model__max_depth': 10, 'model__min_samples_leaf': 36, 'model__min_samples_split': 15}",0.6265970901072294,0.6740287746454515,0.6657190418540297,0.7410426034820708,0.36831438083708057,0.5151800126830393,0.2871222111726046,0.6789346661263452,0.6186600027016075,0.19202845693187445,0.5367627240541333,0.17949790158492623,30
32,0.19949913024902344,0.006004832302632807,0.015550184249877929,0.0009870944025932185,16,15,9,"{'model__max_depth': 16, 'model__min_samples_leaf': 15, 'model__min_samples_split': 9}",0.6804207382105385,0.6465809840885506,0.6856182621353626,0.7475750893577771,0.3767673382912487,0.4555787357315808,0.34844488642914795,0.6444567517673015,0.6764383808365978,0.28323742626862985,0.5545118593116736,0.16099146640112952,3
33,0.1726994514465332,0.004760889723425788,0.017600584030151366,0.003403390367800511,14,23,58,"{'model__max_depth': 14, 'model__min_samples_leaf': 23, 'model__min_samples_split': 58}",0.6413852617318113,0.6779354750374726,0.7049689049348554,0.7502909532457052,0.392842730312464,0.44083019860486566,0.3425816830969675,0.6800486289342158,0.6703750731685353,0.2202512494934486,0.5521510158560341,0.17566449963476402,6
34,0.16439995765686036,0.007419450949267578,0.01979987621307373,0.004249628057788274,30,40,22,"{'model__max_depth': 30, 'model__min_samples_leaf': 40, 'model__min_samples_split': 22}",0.6809125662977056,0.6756844157154387,0.6920831892078866,0.7369593494177331,0.36484095756946844,0.47885139225181594,0.3004060734463277,0.6812850646134451,0.6242397226349679,0.26870277815300103,0.550396550930779,0.17076096919649142,10
35,0.15784995555877684,0.0058273870701606705,0.016500186920166016,0.0015800068808938198,16,45,19,"{'model__max_depth': 16, 'model__min_samples_leaf': 45, 'model__min_samples_split': 19}",0.5837657096737,0.6848886270609938,0.6699653378300473,0.7206695707944195,0.3649904877205119,0.4763886486798109,0.3221798253199585,0.688520869917601,0.6517519924354991,0.2524823269845558,0.5415603396417098,0.1648484208776459,21
36,0.1498497724533081,0.00513324730400833,0.017050933837890626,0.0016659926852544912,15,53,25,"{'model__max_depth': 15, 'model__min_samples_leaf': 53, 'model__min_samples_split': 25}",0.6148121324801108,0.6155832036204312,0.6563779113340251,0.6902311772166494,0.3684630102040817,0.5130550631269457,0.32769172287559095,0.6779791976225854,0.6666774730964924,0.2569570894682336,0.5387827981045146,0.15421821821089338,24
37,0.17979927062988282,0.004915654904986542,0.021351027488708495,0.005982795437257713,26,25,46,"{'model__max_depth': 26, 'model__min_samples_leaf': 25, 'model__min_samples_split': 46}",0.6006373947884238,0.6817773189784387,0.693762250662977,0.7584475527499135,0.3942695722356739,0.4396078346592874,0.33891459126023293,0.6654824620649287,0.6738952676842721,0.2831653834031248,0.5529959628487273,0.16273905851821474,4
38,0.14559860229492189,0.008519127273123686,0.017451262474060057,0.0022073691949127438,9,29,16,"{'model__max_depth': 9, 'model__min_samples_leaf': 29, 'model__min_samples_split': 16}",0.5835801481609593,0.6458585552865215,0.6660226060763288,0.7502269975786925,0.3641887899227487,0.46830231033091196,0.29099738412314075,0.6790967625737313,0.5788707280832095,0.17210320140483587,0.5199247483541081,0.1798364628741503,41
39,0.20620059967041016,0.0052496887484274005,0.01885092258453369,0.002448790487849893,13,1,26,"{'model__max_depth': 13, 'model__min_samples_leaf': 1, 'model__min_samples_split': 26}",0.541039720973135,0.6350968883316038,0.693425357431108,0.7302187824282256,0.374753185172374,0.45524544563588154,0.3759926640147584,0.666401008600117,0.6166860281867711,0.2220982484578324,0.5310957329231807,0.1588338443281284,37
40,0.12029926776885987,0.00608740030161623,0.019201374053955077,0.0026007589541598023,7,9,25,"{'model__max_depth': 7, 'model__min_samples_leaf': 9, 'model__min_samples_split': 25}",0.6677331949729045,0.6138473927706675,0.704876124178485,0.697243780986971,0.37417578260117607,0.5588067854260348,0.3513210898766286,0.6093628709081904,0.5976117790085101,0.16827682471070288,0.5343255625440271,0.16826066042406862,34
41,0.04545152187347412,0.002402306067394569,0.019699406623840333,0.0017349829497482613,1,44,9,"{'model__max_depth': 1, 'model__min_samples_leaf': 44, 'model__min_samples_split': 9}",0.2972911622276029,0.5186011904761905,0.4307783494753834,0.49003732849071835,0.33175696125907994,0.4993946731234867,0.25786924939467315,0.48287631140528614,0.45814579674906564,0.29271106308253414,0.40594620856840213,0.09477008884657323,49
42,0.19289937019348144,0.004128812964282231,0.022150278091430664,0.003368029236861177,24,11,52,"{'model__max_depth': 24, 'model__min_samples_leaf': 11, 'model__min_samples_split': 52}",0.679176755447942,0.6344474230370114,0.6981959097198202,0.742465842269111,0.3516183486106307,0.5067973163841808,0.37394338031822905,0.6762267549191769,0.6682498086361386,0.26736007924715205,0.5598481618589393,0.16244152397097647,1
43,0.23434934616088868,0.010497961049050479,0.021500158309936523,0.006070149160973821,17,8,36,"{'model__max_depth': 17, 'model__min_samples_leaf': 8, 'model__min_samples_split': 36}",0.5662139326069411,0.6301831113801453,0.6484969517468003,0.7397508791652254,0.353060503862562,0.4736385549982705,0.4157415614550905,0.6476608582106353,0.6669458327704985,0.28977441577738755,0.5431466601973556,0.14335357526027248,20
44,0.07860157489776612,0.015686529385572606,0.027699875831604003,0.010744642978375699,3,33,60,"{'model__max_depth': 3, 'model__min_samples_leaf': 33, 'model__min_samples_split': 60}",0.5438780914908337,0.583064899688689,0.5136009382566586,0.7364513072178024,0.4762616381298282,0.6488878920212152,0.37657366972212614,0.5621567832860552,0.5397532531856455,0.21693637714440095,0.5197564850143255,0.1358492025484647,42
45,0.10024855136871338,0.008905922343622705,0.017450881004333497,0.001822510066673594,5,42,40,"{'model__max_depth': 5, 'model__min_samples_leaf': 42, 'model__min_samples_split': 40}",0.4591629554364118,0.6303614666205466,0.6426751844805719,0.6674890824974058,0.32198075204658133,0.6072860818056036,0.31438083708059494,0.6622783556215949,0.6050457021928048,0.16493043360799675,0.5075590851390113,0.17140457629179612,48
46,0.15854942798614502,0.005635887781597199,0.017050886154174806,0.0014562122011202814,26,41,29,"{'model__max_depth': 26, 'model__min_samples_leaf': 41, 'model__min_samples_split': 29}",0.6729919722126139,0.6771121584226911,0.6919958131557707,0.7405922114608555,0.37229044160036895,0.4763949541681079,0.30660707079441946,0.6806051600702417,0.6365473456706741,0.25773605295150614,0.551287318050725,0.1714529176546878,8
47,0.11799805164337158,0.004711194993852008,0.01775197982788086,0.0017784447504058897,7,9,9,"{'model__max_depth': 7, 'model__min_samples_leaf': 9, 'model__min_samples_split': 9}",0.6696896979130634,0.6138113614089703,0.7046833563934048,0.6996849057419577,0.37250212585034015,0.5588067854260348,0.3517390536723164,0.6091449412400378,0.597012922689,0.16827682471070288,0.5345351975045829,0.16871567899404077,33
48,0.15719811916351317,0.006233982072774725,0.018201756477355956,0.004950021952171711,12,34,34,"{'model__max_depth': 12, 'model__min_samples_leaf': 34, 'model__min_samples_split': 34}",0.6217472688227834,0.6620465453130406,0.6805864824743458,0.7692200291133404,0.3501770941427419,0.4676825709097199,0.307708729678312,0.6785924625151966,0.605274438290783,0.22499257057949482,0.5368028191839759,0.1765509049222523,29
49,0.13724808692932128,0.008504620406591829,0.012751913070678711,0.002099533252619196,16,55,24,"{'model__max_depth': 16, 'model__min_samples_leaf': 55, 'model__min_samples_split': 24}",0.6144896517929207,0.6364426596909949,0.6521117981090742,0.6929344301279834,0.3634114132941313,0.5069216245820363,0.31820826847688227,0.6852546265027692,0.6736034940789769,0.22877932369760004,0.537215729035337,0.16370911945706076,28
