,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,5.9425940990448,0.09665966752724431,0.06010103225708008,0.0547076731182134,0,5,1000,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 1000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
60,3.9357565879821776,0.01649743468385411,0.03669991493225098,0.007324964289482647,0,5,2000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 2000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
61,6.5441993236541744,0.11056770744942855,0.053399848937988284,0.034082299088914116,0,5,2000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 2000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
62,8.27159857749939,0.07068061997614009,0.038400888442993164,0.0042008447285507965,0,5,2000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 2000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
63,9.811299991607665,0.07716936790831597,0.09350047111511231,0.11676073535546613,0,5,2000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 2000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
64,11.217625379562378,0.2083388975322557,0.04109878540039062,0.006279454337700801,0,5,2000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 2000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
65,11.842630672454835,0.25947990982422936,0.044001007080078126,0.014690825778516615,0,5,2000,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 2000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
66,5.800917100906372,0.0495623475359979,0.053669166564941403,0.014345643466386908,0,5,3000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 3000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
67,9.824253702163697,0.03710348527313811,0.08570151329040528,0.04652791833228181,0,5,3000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 3000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
68,12.388715171813965,0.06287678147953382,0.18339905738830567,0.16365667697783212,0,5,3000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 3000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
69,14.681079769134522,0.18500374586197138,0.04839940071105957,0.007192650983979278,0,5,3000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 3000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
70,16.748580980300904,0.3174755742056007,0.04790940284729004,0.004601847991049273,0,5,3000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 3000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
71,17.66811671257019,0.3075101848838286,0.04589967727661133,0.01647233574130517,0,5,3000,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 3000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
72,7.716547632217408,0.07947736449006222,0.04910001754760742,0.006894712989163399,0,5,4000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 4000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
73,12.934024953842163,0.10874194213371242,0.05660004615783691,0.019752059222372966,0,5,4000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 4000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
74,16.47764368057251,0.0918644536803006,0.116302490234375,0.05851726797472627,0,5,4000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 4000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
75,19.56235466003418,0.14424392999835706,0.09649930000305176,0.039976232682289996,0,5,4000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 4000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
76,22.48010125160217,0.5017143099381216,0.10062484741210938,0.04792720630988183,0,5,4000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 4000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
77,23.70969967842102,0.4831571678419447,0.10370059013366699,0.09115811627493109,0,5,4000,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 4000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
78,9.669450044631958,0.0798688252429039,0.08432745933532715,0.04178393434039061,0,5,5000,0.1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 5000, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
79,16.195615434646605,0.14594205760038811,0.12580080032348634,0.11243645967295687,0,5,5000,0.3,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 5000, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
80,20.75186219215393,0.28179766349657603,0.07570013999938965,0.02617921959945684,0,5,5000,0.5,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 5000, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
81,24.61333599090576,0.3813903124254099,0.06151843070983887,0.007365258123065991,0,5,5000,0.7,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 5000, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
82,28.09076714515686,0.4047021161203294,0.05766563415527344,0.004670246155556442,0,5,5000,0.9,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 5000, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
83,29.496112680435182,0.5883683175896491,0.04950017929077148,0.00790598065686511,0,5,5000,1,"{'model__learning_rate': 0, 'model__max_depth': 5, 'model__n_estimators': 5000, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
84,0.10640153884887696,0.14356498327553993,0.07780108451843262,0.09977191349563778,0,10,1,0.1,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 1, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
85,0.04639930725097656,0.013918194088726812,0.020999765396118163,0.0033147817445751573,0,10,1,0.3,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 1, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
86,0.04320082664489746,0.004031768242942464,0.02127532958984375,0.0037671652274439025,0,10,1,0.5,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 1, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
87,0.044699907302856445,0.0019126577040919639,0.019200801849365234,0.0005098050237890802,0,10,1,0.7,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 1, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
88,0.04580035209655762,0.0028737038307666877,0.01970076560974121,0.0005096597627886358,0,10,1,0.9,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 1, 'model__subsample': 0.9}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
89,0.04459953308105469,0.0013190568511399535,0.019401073455810547,0.000663041099717723,0,10,1,1,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 1, 'model__subsample': 1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
90,0.2655330657958984,0.018173365168970654,0.022899103164672852,0.004661917527402877,0,10,100,0.1,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.1}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
91,0.5781913280487061,0.015606290765337755,0.024298667907714844,0.0035988954581725498,0,10,100,0.3,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.3}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
92,0.8485554218292236,0.02308242793660368,0.02563619613647461,0.005874560143965923,0,10,100,0.5,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
93,1.1019973754882812,0.025212318239248976,0.02510066032409668,0.005652293153297777,0,10,100,0.7,"{'model__learning_rate': 0, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7,0.7,0.7,0.7,0.7,0.7,0.0,757
