,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
24,0.06329886913299561,0.011120821267616739,0.01685047149658203,0.004184559113456028,0.001,1.0,"OrderedDict([('model__C', 0.001), ('model__l1_ratio', 1.0)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
25,0.07055022716522216,0.015945444866530302,0.017850494384765624,0.0031392666280673593,0.001365603992089817,0.5222077098548664,"OrderedDict([('model__C', 0.001365603992089817), ('model__l1_ratio', 0.5222077098548664)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
26,0.0861525297164917,0.016102330713194366,0.016399693489074708,0.0033147673018492103,0.007873093438989906,0.2956971094727014,"OrderedDict([('model__C', 0.007873093438989906), ('model__l1_ratio', 0.2956971094727014)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
27,0.07719755172729492,0.013820499622266728,0.01975066661834717,0.0045933316530651575,0.00275342785415143,0.4919291619488108,"OrderedDict([('model__C', 0.00275342785415143), ('model__l1_ratio', 0.4919291619488108)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
28,0.06436924934387207,0.01436027140024841,0.019600319862365722,0.004867084545878506,0.001,0.8050650452134512,"OrderedDict([('model__C', 0.001), ('model__l1_ratio', 0.8050650452134512)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
29,0.526785945892334,0.012741321296948887,0.015430879592895509,0.00220363085768313,100.0,1.0,"OrderedDict([('model__C', 100.0), ('model__l1_ratio', 1.0)])",0.5172103799146777,0.5491071428571428,0.44039331834428685,0.5228384786117837,0.43331135420269806,0.4326735991006572,0.18093688746685116,0.4743500382727723,0.6731613309919402,0.2819199423657076,0.45059024721285174,0.1309015632816497,46
30,0.4198507308959961,0.024817420891596043,0.01370408535003662,0.0012989848759407164,7.506631612144649,0.0,"OrderedDict([('model__C', 7.506631612144649), ('model__l1_ratio', 0.0)])",0.5646528738614089,0.5437168511472386,0.393179623544333,0.5074999279372766,0.45716771878242823,0.5616640724086244,0.14300126830393176,0.5281840695213652,0.6672286010176054,0.2465000675401864,0.46127950740643986,0.15121916299008653,33
31,0.08259806632995606,0.01636672160765314,0.01950082778930664,0.005152391053293119,0.0064461868933327355,0.679788409084259,"OrderedDict([('model__C', 0.0064461868933327355), ('model__l1_ratio', 0.679788409084259)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
32,0.0764497995376587,0.014640803376174098,0.020799136161804198,0.004250059993209122,0.0029423273141979795,0.3238664408077481,"OrderedDict([('model__C', 0.0029423273141979795), ('model__l1_ratio', 0.3238664408077481)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
33,0.0703737497329712,0.016236886730525753,0.01874990463256836,0.005016512700545433,0.001,0.29794698298627675,"OrderedDict([('model__C', 0.001), ('model__l1_ratio', 0.29794698298627675)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
34,0.07055091857910156,0.015163990958490041,0.020099902153015138,0.004035365763842148,0.001993110944484913,0.6957676173194826,"OrderedDict([('model__C', 0.001993110944484913), ('model__l1_ratio', 0.6957676173194826)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
35,0.41375203132629396,0.02780469600070366,0.015500378608703614,0.001747081411947664,100.0,0.0,"OrderedDict([('model__C', 100.0), ('model__l1_ratio', 0.0)])",0.5216044044736539,0.5484838002997808,0.4367523492447826,0.520966649371613,0.4359218263576617,0.4472807131327107,0.17689416868442293,0.4824566617137197,0.6708685667972443,0.2769489846458643,0.4518178124721454,0.13212886437480204,43
36,0.10235872268676757,0.01638413529880049,0.018850135803222656,0.004006225762477141,0.013541166467301838,0.21622985952749918,"OrderedDict([('model__C', 0.013541166467301838), ('model__l1_ratio', 0.21622985952749918)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
37,0.06754853725433349,0.012511423142672154,0.017199254035949706,0.0031235292342483207,0.001,0.6785931103246586,"OrderedDict([('model__C', 0.001), ('model__l1_ratio', 0.6785931103246586)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
38,0.08169972896575928,0.009482047814715672,0.019100117683410644,0.004061437695830846,0.015509929408176228,1.0,"OrderedDict([('model__C', 0.015509929408176228), ('model__l1_ratio', 1.0)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
39,0.5333508014678955,0.013741389785561012,0.015399360656738281,0.0019871125945140266,9.837139100063283,1.0,"OrderedDict([('model__C', 9.837139100063283), ('model__l1_ratio', 1.0)])",0.5185795716591721,0.5483739046466044,0.4392313069295515,0.5213846131673008,0.4303045370690649,0.4442648881586532,0.1822430243283754,0.48119951371065783,0.671905984060516,0.27525597730649737,0.4512743321036393,0.131317105116671,44
40,0.06024866104125977,0.007007986868925695,0.02050039768218994,0.005459472575915285,0.0016099920317412648,0.8962682029377367,"OrderedDict([('model__C', 0.0016099920317412648), ('model__l1_ratio', 0.8962682029377367)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
41,0.24564931392669678,0.0469598717871723,0.013264298439025879,0.002292446614086344,1.004472130930841,0.0,"OrderedDict([('model__C', 1.004472130930841), ('model__l1_ratio', 0.0)])",0.6173541450478497,0.5439024126599792,0.3242192003920212,0.4855784474806872,0.48068358699411967,0.6410862014297244,0.10872823705753488,0.53303255436985,0.6382295465802152,0.22578594263586838,0.4598600274647849,0.17304856338824193,34
42,0.5327235698699951,0.02067770564078277,0.013950967788696289,0.0016036466407777737,100.0,0.6509939764647971,"OrderedDict([('model__C', 100.0), ('model__l1_ratio', 0.6509939764647971)])",0.5188750288250893,0.5488549233252623,0.43909078461893236,0.5221286607863485,0.43431122448979587,0.4376945693531649,0.17970101176063646,0.4769940114368049,0.6726930523661578,0.280369219685713,0.4510712486647905,0.13129383938731576,45
43,0.08245205879211426,0.008928723293730742,0.019019222259521483,0.0029079037113043833,0.012882708119172187,0.6584388969879159,"OrderedDict([('model__C', 0.012882708119172187), ('model__l1_ratio', 0.6584388969879159)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
44,0.0737992286682129,0.00821428280335205,0.023998951911926268,0.005509452779934953,0.0016337750281837154,0.37562292212712556,"OrderedDict([('model__C', 0.0016337750281837154), ('model__l1_ratio', 0.37562292212712556)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
45,0.4881715774536133,0.021731259744634572,0.01465001106262207,0.0007087292311936271,1.3503941588135764,1.0,"OrderedDict([('model__C', 1.3503941588135764), ('model__l1_ratio', 1.0)])",0.5330425602444367,0.5415099302432838,0.4307927620200622,0.511396719704831,0.40930005476766984,0.52321140320535,0.1863487979937738,0.5299725336575263,0.6603322977171416,0.23607726597325407,0.45619843255273296,0.13854637231696057,40
46,0.08460118770599365,0.01656441461576281,0.0207503080368042,0.0041717723963277595,0.00879820603586458,0.5957291646639162,"OrderedDict([('model__C', 0.00879820603586458), ('model__l1_ratio', 0.5957291646639162)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
47,0.08580241203308106,0.008071575901820716,0.023199868202209473,0.005335144766940095,0.004333598541738747,0.3979816851446746,"OrderedDict([('model__C', 0.004333598541738747), ('model__l1_ratio', 0.3979816851446746)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
48,0.5056715488433838,0.0228188062162316,0.014953303337097167,0.002051902586351269,16.389092073737647,0.5934013338498128,"OrderedDict([('model__C', 16.389092073737647), ('model__l1_ratio', 0.5934013338498128)])",0.5286629482301395,0.5471704571659172,0.43067385852646145,0.5182751066528307,0.4381197394211922,0.47247924593566243,0.1710372708405396,0.49502093745778736,0.6713566572110405,0.26799405646359586,0.4540790277905167,0.13532074554878684,41
49,0.08934886455535888,0.01279599083839074,0.015900945663452147,0.0026550786012765953,0.021525474567949867,0.8042802344895501,"OrderedDict([('model__C', 0.021525474567949867), ('model__l1_ratio', 0.8042802344895501)])",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1
